date,rainc,rainnc,code,name,local_date
2018-09-01 00:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-08-31 21:00:00-03:00
2018-09-01 01:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-08-31 22:00:00-03:00
2018-09-01 02:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-08-31 23:00:00-03:00
2018-09-01 03:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 00:00:00-03:00
2018-09-01 04:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 01:00:00-03:00
2018-09-01 05:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 02:00:00-03:00
2018-09-01 06:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 03:00:00-03:00
2018-09-01 07:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 04:00:00-03:00
2018-09-01 08:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 05:00:00-03:00
2018-09-01 09:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 06:00:00-03:00
2018-09-01 10:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 07:00:00-03:00
2018-09-01 11:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 08:00:00-03:00
2018-09-01 12:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 09:00:00-03:00
2018-09-01 13:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 10:00:00-03:00
2018-09-01 14:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 11:00:00-03:00
2018-09-01 15:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 12:00:00-03:00
2018-09-01 16:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 13:00:00-03:00
2018-09-01 17:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 14:00:00-03:00
2018-09-01 18:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 15:00:00-03:00
2018-09-01 19:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 16:00:00-03:00
2018-09-01 20:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 17:00:00-03:00
2018-09-01 21:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 18:00:00-03:00
2018-09-01 22:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 19:00:00-03:00
2018-09-01 23:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 20:00:00-03:00
2018-09-02 00:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 21:00:00-03:00
2018-09-02 01:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 22:00:00-03:00
2018-09-02 02:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-01 23:00:00-03:00
2018-09-02 03:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 00:00:00-03:00
2018-09-02 04:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 01:00:00-03:00
2018-09-02 05:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 02:00:00-03:00
2018-09-02 06:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 03:00:00-03:00
2018-09-02 07:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 04:00:00-03:00
2018-09-02 08:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 05:00:00-03:00
2018-09-02 09:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 06:00:00-03:00
2018-09-02 10:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 07:00:00-03:00
2018-09-02 11:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 08:00:00-03:00
2018-09-02 12:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 09:00:00-03:00
2018-09-02 13:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 10:00:00-03:00
2018-09-02 14:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 11:00:00-03:00
2018-09-02 15:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 12:00:00-03:00
2018-09-02 16:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 13:00:00-03:00
2018-09-02 17:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 14:00:00-03:00
2018-09-02 18:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 15:00:00-03:00
2018-09-02 19:00:00,0.0,0.0033530605,287,Mogi das Cruzes,2018-09-02 16:00:00-03:00
2018-09-02 20:00:00,0.0,0.005180907,287,Mogi das Cruzes,2018-09-02 17:00:00-03:00
2018-09-02 21:00:00,0.0,0.005180907,287,Mogi das Cruzes,2018-09-02 18:00:00-03:00
2018-09-02 22:00:00,0.0,0.005180907,287,Mogi das Cruzes,2018-09-02 19:00:00-03:00
2018-09-02 23:00:00,0.0,0.005180907,287,Mogi das Cruzes,2018-09-02 20:00:00-03:00
2018-09-03 00:00:00,0.0,0.005180907,287,Mogi das Cruzes,2018-09-02 21:00:00-03:00
2018-09-03 01:00:00,0.0018699232,0.005180907,287,Mogi das Cruzes,2018-09-02 22:00:00-03:00
2018-09-03 02:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-02 23:00:00-03:00
2018-09-03 03:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-03 00:00:00-03:00
2018-09-03 04:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-03 01:00:00-03:00
2018-09-03 05:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-03 02:00:00-03:00
2018-09-03 06:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-03 03:00:00-03:00
2018-09-03 07:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-03 04:00:00-03:00
2018-09-03 08:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-03 05:00:00-03:00
2018-09-03 09:00:00,0.0030696818,0.005180907,287,Mogi das Cruzes,2018-09-03 06:00:00-03:00
2018-09-03 10:00:00,0.32099777,0.0069285613,287,Mogi das Cruzes,2018-09-03 07:00:00-03:00
2018-09-03 11:00:00,0.5768936,0.2954427,287,Mogi das Cruzes,2018-09-03 08:00:00-03:00
2018-09-03 12:00:00,1.2621385,0.95457643,287,Mogi das Cruzes,2018-09-03 09:00:00-03:00
2018-09-03 13:00:00,1.8971622,1.512357,287,Mogi das Cruzes,2018-09-03 10:00:00-03:00
2018-09-03 14:00:00,2.4613383,1.6786023,287,Mogi das Cruzes,2018-09-03 11:00:00-03:00
2018-09-03 15:00:00,2.7180712,1.8141772,287,Mogi das Cruzes,2018-09-03 12:00:00-03:00
2018-09-03 16:00:00,6.7716656,1.8207747,287,Mogi das Cruzes,2018-09-03 13:00:00-03:00
2018-09-03 17:00:00,7.6969185,1.8213203,287,Mogi das Cruzes,2018-09-03 14:00:00-03:00
2018-09-03 18:00:00,7.7593207,1.8213404,287,Mogi das Cruzes,2018-09-03 15:00:00-03:00
2018-09-03 19:00:00,10.370233,1.9376394,287,Mogi das Cruzes,2018-09-03 16:00:00-03:00
2018-09-03 20:00:00,10.581942,2.0285854,287,Mogi das Cruzes,2018-09-03 17:00:00-03:00
